               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 105,             0.02617,            0.036354,           0.0052502,             0.95591,             0.94488,             0.97677,              0.8231,            0.021189,            0.019205,           0.0025796,            0.006568,            0.006568,            0.006568
                 106,            0.026155,            0.036436,           0.0051999,              0.9379,             0.97075,             0.98014,             0.81408,            0.021796,            0.020062,            0.002586,            0.006535,            0.006535,            0.006535
                 107,            0.026524,            0.036857,           0.0055694,             0.93184,             0.97243,             0.97949,             0.80284,            0.021557,            0.019508,           0.0025462,            0.006502,            0.006502,            0.006502
                 108,            0.025456,            0.037034,           0.0051777,             0.95447,             0.94752,              0.9808,             0.82983,            0.020745,            0.019434,           0.0025232,            0.006469,            0.006469,            0.006469
                 109,            0.025234,            0.036581,           0.0051876,             0.94917,             0.94893,             0.98165,             0.82725,            0.021533,            0.019587,           0.0025041,            0.006436,            0.006436,            0.006436
                 110,            0.026531,            0.039917,           0.0052574,              0.9264,             0.97354,             0.98095,             0.84074,            0.020143,            0.019132,           0.0025001,            0.006403,            0.006403,            0.006403
                 111,            0.025997,            0.035378,           0.0051209,             0.93481,             0.96956,             0.97908,             0.81797,             0.02218,            0.020067,           0.0024897,             0.00637,             0.00637,             0.00637
                 112,            0.026116,            0.036577,           0.0050506,             0.92346,             0.97764,             0.98206,             0.83171,             0.02126,            0.019699,           0.0024796,            0.006337,            0.006337,            0.006337
                 113,            0.025224,             0.03631,           0.0047486,             0.92489,             0.97844,             0.98194,             0.83623,            0.020812,            0.019722,           0.0024965,            0.006304,            0.006304,            0.006304
                 114,            0.024738,            0.036281,           0.0055265,             0.95694,             0.95205,             0.98281,             0.83793,            0.021347,            0.019862,           0.0024932,            0.006271,            0.006271,            0.006271
                 115,            0.026195,            0.035634,           0.0044276,             0.95447,             0.94969,             0.98266,             0.83459,            0.020701,            0.019731,           0.0024893,            0.006238,            0.006238,            0.006238
                 116,            0.025377,             0.03473,           0.0049645,             0.95649,              0.9505,              0.9839,             0.84154,            0.020632,            0.019483,           0.0024604,            0.006205,            0.006205,            0.006205
                 117,            0.025426,            0.036396,           0.0049597,             0.95846,             0.95131,             0.98423,             0.82725,            0.020938,            0.019507,           0.0024185,            0.006172,            0.006172,            0.006172
                 118,            0.024665,            0.034901,           0.0051643,             0.93425,             0.97136,             0.98356,             0.81898,            0.020672,            0.019478,           0.0023901,            0.006139,            0.006139,            0.006139
                 119,            0.026351,            0.037153,            0.004962,             0.94097,             0.96183,              0.9829,             0.81917,            0.021195,            0.019699,           0.0023658,            0.006106,            0.006106,            0.006106
                 120,            0.024977,            0.035393,           0.0050242,             0.94271,             0.96635,              0.9834,             0.83265,            0.020056,            0.019361,           0.0023491,            0.006073,            0.006073,            0.006073
                 121,            0.026266,            0.034853,           0.0049842,             0.92321,             0.97189,             0.98356,             0.82762,            0.020357,            0.019301,           0.0023501,             0.00604,             0.00604,             0.00604
                 122,            0.025255,            0.033222,           0.0047422,             0.95574,             0.94736,             0.98387,             0.82656,            0.021234,            0.019464,           0.0023478,            0.006007,            0.006007,            0.006007
                 123,            0.026026,            0.033645,            0.004629,             0.92337,             0.97421,             0.98416,             0.83984,            0.020297,            0.018998,            0.002369,            0.005974,            0.005974,            0.005974
                 124,            0.024354,            0.034724,           0.0049761,             0.92591,             0.97373,             0.98501,             0.83213,             0.02051,            0.019019,           0.0023952,            0.005941,            0.005941,            0.005941
                 125,            0.025221,            0.035492,            0.005175,             0.91373,             0.97903,             0.98487,             0.85027,            0.019382,            0.018947,           0.0024315,            0.005908,            0.005908,            0.005908
