               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,             0.03401,            0.053153,           0.0061337,             0.94754,             0.89448,             0.94918,             0.69377,            0.027854,            0.031013,            0.002562,            0.004621,            0.004621,            0.004621
                 165,            0.034745,            0.053617,           0.0063467,             0.93586,             0.89956,             0.94726,             0.68682,            0.027926,            0.031138,           0.0025635,            0.004588,            0.004588,            0.004588
                 166,            0.034576,            0.050582,           0.0058131,             0.94315,             0.89606,             0.94703,             0.68947,            0.028084,            0.031253,           0.0026227,            0.004555,            0.004555,            0.004555
                 167,            0.035164,            0.051904,           0.0067532,             0.94208,              0.8939,              0.9424,             0.69318,            0.027973,            0.030958,           0.0025981,            0.004522,            0.004522,            0.004522
                 168,            0.034138,            0.051223,           0.0059497,             0.92936,              0.9014,             0.94512,             0.69004,            0.027629,            0.030774,           0.0025333,            0.004489,            0.004489,            0.004489
                 169,            0.033851,            0.052163,             0.00629,             0.93978,              0.8931,             0.94476,             0.69262,            0.027709,            0.030866,           0.0025395,            0.004456,            0.004456,            0.004456
                 170,            0.034405,            0.052364,           0.0066348,             0.92457,             0.90199,             0.94465,             0.69391,            0.027481,            0.030726,           0.0025111,            0.004423,            0.004423,            0.004423
                 171,            0.034712,            0.052153,           0.0063151,             0.93527,             0.89545,             0.94501,             0.68593,            0.027653,             0.03081,            0.002521,             0.00439,             0.00439,             0.00439
                 172,            0.035562,            0.053578,           0.0063253,             0.92451,             0.90075,             0.94482,              0.6844,            0.027647,            0.031082,           0.0025085,            0.004357,            0.004357,            0.004357
                 173,            0.034808,            0.055208,           0.0065752,             0.93732,             0.86788,             0.93544,             0.68654,            0.027502,            0.030422,           0.0025152,            0.004324,            0.004324,            0.004324
                 174,            0.034756,            0.053418,           0.0066474,             0.94084,             0.88273,             0.94238,             0.69171,            0.027583,            0.030299,           0.0025257,            0.004291,            0.004291,            0.004291
                 175,            0.033704,            0.051542,           0.0060713,              0.9398,             0.88433,             0.94506,             0.69884,            0.027232,            0.030197,           0.0025232,            0.004258,            0.004258,            0.004258
                 176,            0.034082,            0.049886,           0.0063996,             0.94092,             0.88981,             0.94703,             0.69173,            0.027328,            0.030358,           0.0025261,            0.004225,            0.004225,            0.004225
                 177,             0.03353,             0.05115,           0.0064403,              0.9443,             0.89479,               0.943,              0.6992,            0.027163,            0.030328,           0.0025243,            0.004192,            0.004192,            0.004192
                 178,            0.033434,             0.05164,           0.0057862,             0.93403,              0.8867,             0.93861,             0.69608,            0.027313,            0.030428,           0.0025201,            0.004159,            0.004159,            0.004159
                 179,            0.034431,             0.05255,           0.0064436,             0.94008,             0.89217,             0.94504,             0.70034,            0.026957,            0.030352,           0.0024571,            0.004126,            0.004126,            0.004126
                 180,            0.033718,            0.053622,           0.0061589,             0.92717,             0.89335,             0.94278,             0.69641,            0.027086,            0.030344,           0.0024712,            0.004093,            0.004093,            0.004093
                 181,            0.033423,            0.050147,           0.0060768,             0.93089,             0.90244,             0.94639,             0.70161,            0.027026,            0.030448,           0.0024724,             0.00406,             0.00406,             0.00406
                 182,            0.034024,            0.050893,            0.005996,             0.94472,             0.89325,              0.9462,             0.69569,            0.027166,            0.030484,           0.0024957,            0.004027,            0.004027,            0.004027
                 183,            0.033886,            0.049965,           0.0059642,             0.94398,             0.89002,             0.94713,             0.70355,            0.026991,            0.030297,           0.0025097,            0.003994,            0.003994,            0.003994
                 184,            0.034204,            0.052913,            0.005926,             0.94549,             0.90521,             0.95159,             0.70117,             0.02689,             0.03003,           0.0024763,            0.003961,            0.003961,            0.003961
                 185,            0.033288,            0.051792,           0.0060918,             0.93967,             0.90557,             0.95109,             0.70961,            0.026865,            0.030201,           0.0024842,            0.003928,            0.003928,            0.003928
                 186,            0.032892,            0.051037,           0.0062974,             0.94321,             0.90411,             0.95173,             0.71179,            0.026766,            0.030204,           0.0024598,            0.003895,            0.003895,            0.003895
                 187,            0.033863,            0.051622,           0.0060196,             0.94073,             0.89884,             0.95068,              0.7043,              0.0267,            0.030061,           0.0024037,            0.003862,            0.003862,            0.003862
                 188,            0.033205,             0.05034,           0.0061603,             0.93677,              0.8993,             0.94973,             0.70666,            0.026696,            0.029968,           0.0023972,            0.003829,            0.003829,            0.003829
                 189,             0.03319,            0.048824,           0.0061079,             0.93037,             0.90526,              0.9489,             0.70409,            0.026855,            0.029957,           0.0024096,            0.003796,            0.003796,            0.003796
                 190,            0.032512,            0.048206,           0.0055943,             0.93337,             0.89909,             0.94722,             0.70745,            0.026647,            0.029906,           0.0024153,            0.003763,            0.003763,            0.003763
                 191,            0.032896,            0.049149,           0.0059931,             0.93265,              0.9033,             0.94961,             0.71005,            0.026528,            0.029773,           0.0024003,             0.00373,             0.00373,             0.00373
                 192,            0.032706,            0.050177,           0.0055559,             0.94898,             0.89331,             0.94971,             0.71086,             0.02653,            0.029754,           0.0024068,            0.003697,            0.003697,            0.003697
                 193,            0.032996,            0.049506,           0.0058181,             0.94121,             0.90295,             0.95102,              0.7087,            0.026545,            0.029849,           0.0024026,            0.003664,            0.003664,            0.003664
                 194,            0.032702,            0.049271,           0.0058224,             0.94072,             0.90176,             0.95011,             0.70815,            0.026689,            0.029835,           0.0023951,            0.003631,            0.003631,            0.003631
                 195,            0.033425,            0.053207,           0.0056836,             0.93559,             0.90227,             0.94957,             0.71823,            0.026464,            0.029741,           0.0024075,            0.003598,            0.003598,            0.003598
                 196,            0.033132,            0.048573,           0.0057552,             0.94031,             0.90974,             0.95419,             0.71212,            0.026481,            0.029564,           0.0023764,            0.003565,            0.003565,            0.003565
                 197,            0.032795,            0.051213,           0.0060249,             0.94012,             0.90638,             0.95051,             0.70729,            0.026265,            0.029423,           0.0023775,            0.003532,            0.003532,            0.003532
                 198,            0.033284,            0.050961,           0.0056855,             0.94441,             0.89909,             0.95156,             0.71997,            0.026199,            0.029575,           0.0023944,            0.003499,            0.003499,            0.003499
                 199,            0.032734,            0.050506,           0.0059816,             0.94859,             0.90848,              0.9552,             0.71654,            0.026172,            0.029477,           0.0023881,            0.003466,            0.003466,            0.003466
                 200,            0.033127,            0.049851,           0.0056969,               0.945,             0.91003,             0.95272,              0.7145,            0.026273,            0.029459,           0.0023832,            0.003433,            0.003433,            0.003433
                 201,            0.032801,            0.048704,           0.0061698,             0.94621,             0.89748,               0.948,             0.71525,            0.026192,            0.029342,           0.0023514,              0.0034,              0.0034,              0.0034
                 202,            0.033462,            0.052052,           0.0058352,              0.9439,             0.89553,             0.94636,              0.7136,            0.026362,            0.029385,           0.0023416,            0.003367,            0.003367,            0.003367
                 203,            0.033005,            0.049365,           0.0057124,             0.93721,             0.91146,             0.94912,             0.72017,            0.026085,            0.029289,           0.0023161,            0.003334,            0.003334,            0.003334
                 204,            0.032524,            0.049728,           0.0059137,             0.93437,             0.90704,             0.95052,             0.71874,            0.025928,            0.029014,           0.0023066,            0.003301,            0.003301,            0.003301
                 205,            0.032727,            0.050982,           0.0057054,               0.945,              0.9055,             0.95219,             0.71068,            0.026023,            0.029001,           0.0023076,            0.003268,            0.003268,            0.003268
                 206,              0.0327,            0.050398,           0.0060242,             0.93413,             0.89927,             0.94911,             0.71439,            0.025991,            0.028901,           0.0023008,            0.003235,            0.003235,            0.003235
                 207,            0.032341,            0.048643,           0.0057054,             0.94314,              0.9014,             0.95053,             0.71898,            0.025907,            0.028998,           0.0023004,            0.003202,            0.003202,            0.003202
                 208,            0.032339,            0.049228,           0.0059374,             0.94683,             0.90744,             0.95346,             0.72214,            0.025666,            0.028641,           0.0023145,            0.003169,            0.003169,            0.003169
                 209,            0.032022,            0.050278,           0.0059871,             0.94392,             0.91286,             0.95405,             0.72494,            0.025662,            0.028604,           0.0023149,            0.003136,            0.003136,            0.003136
                 210,            0.032332,            0.050015,           0.0060564,             0.95426,             0.90601,             0.95358,             0.72986,             0.02562,            0.028537,           0.0023112,            0.003103,            0.003103,            0.003103
                 211,            0.032072,            0.048639,           0.0056337,             0.95138,             0.90834,             0.95458,              0.7202,            0.025646,            0.028598,           0.0023107,             0.00307,             0.00307,             0.00307
                 212,            0.032027,            0.047197,           0.0055886,             0.94703,             0.90831,             0.95542,              0.7201,            0.025659,            0.028644,           0.0023118,            0.003037,            0.003037,            0.003037
                 213,            0.032511,            0.051284,           0.0059488,             0.94186,             0.90437,             0.95146,             0.72405,            0.025408,             0.02863,           0.0023232,            0.003004,            0.003004,            0.003004
                 214,            0.032047,            0.049147,           0.0054937,             0.94415,             0.91086,             0.95102,             0.72881,            0.025525,            0.028696,           0.0022825,            0.002971,            0.002971,            0.002971
                 215,            0.032071,            0.046605,           0.0057401,             0.94741,             0.90706,             0.95291,             0.72584,            0.025487,             0.02847,           0.0022716,            0.002938,            0.002938,            0.002938
                 216,            0.032127,             0.05106,           0.0055674,             0.93941,             0.91961,             0.95604,             0.72699,            0.025607,            0.028591,           0.0023048,            0.002905,            0.002905,            0.002905
                 217,            0.032081,            0.049046,           0.0054447,             0.94258,             0.91872,             0.95436,             0.73248,            0.025434,             0.02832,           0.0022877,            0.002872,            0.002872,            0.002872
                 218,            0.032203,            0.049959,           0.0052672,             0.94666,             0.91957,             0.95421,             0.73468,             0.02522,            0.028245,           0.0022598,            0.002839,            0.002839,            0.002839
                 219,            0.031624,            0.047452,           0.0054644,             0.94097,             0.92367,             0.95484,             0.72659,            0.025487,            0.028345,            0.002262,            0.002806,            0.002806,            0.002806
                 220,            0.031365,            0.049173,            0.005231,             0.94437,              0.9186,             0.95422,             0.72641,            0.025367,            0.028208,           0.0022547,            0.002773,            0.002773,            0.002773
                 221,            0.032464,            0.048502,            0.006012,             0.94565,             0.91354,             0.95425,             0.73186,            0.025203,            0.028074,           0.0022342,             0.00274,             0.00274,             0.00274
                 222,            0.031623,            0.049295,           0.0054732,             0.95222,             0.91316,             0.95349,              0.7295,            0.025077,            0.028066,           0.0022415,            0.002707,            0.002707,            0.002707
                 223,            0.032012,            0.049859,           0.0056559,             0.94899,             0.91102,             0.95458,             0.72431,            0.025185,             0.02829,           0.0022803,            0.002674,            0.002674,            0.002674
                 224,            0.031801,            0.051145,           0.0055292,              0.9525,             0.90749,             0.95459,             0.73014,            0.024981,            0.027884,           0.0022392,            0.002641,            0.002641,            0.002641
                 225,            0.031539,            0.048401,           0.0054037,             0.95589,             0.90906,               0.953,             0.73817,            0.024844,            0.027776,           0.0022197,            0.002608,            0.002608,            0.002608
                 226,             0.03175,            0.048096,             0.00526,             0.95354,             0.91387,             0.95372,              0.7368,            0.024951,             0.02804,           0.0022095,            0.002575,            0.002575,            0.002575
                 227,             0.03128,            0.049103,           0.0053997,             0.95042,             0.91378,             0.95394,             0.73455,             0.02492,            0.027887,           0.0022126,            0.002542,            0.002542,            0.002542
                 228,            0.031197,            0.048654,           0.0053224,             0.94913,             0.91432,             0.95317,             0.73407,            0.024833,              0.0279,           0.0021987,            0.002509,            0.002509,            0.002509
                 229,            0.030805,            0.047992,           0.0054226,             0.94923,             0.90933,              0.9526,             0.74136,            0.024757,            0.027903,           0.0022045,            0.002476,            0.002476,            0.002476
                 230,             0.03114,            0.044851,           0.0053985,             0.94126,              0.9144,             0.95404,             0.73414,            0.024896,            0.027945,           0.0022164,            0.002443,            0.002443,            0.002443
                 231,              0.0316,            0.047529,           0.0057416,             0.94611,              0.9069,             0.95203,             0.73295,            0.024834,            0.027971,           0.0022294,             0.00241,             0.00241,             0.00241
                 232,            0.031755,            0.047871,           0.0054263,             0.94704,              0.9138,             0.95529,             0.73854,             0.02467,            0.027789,           0.0022238,            0.002377,            0.002377,            0.002377
                 233,            0.031565,            0.049668,           0.0052418,             0.94481,             0.91894,             0.95451,             0.74195,            0.024634,            0.027568,           0.0021937,            0.002344,            0.002344,            0.002344
                 234,            0.030396,            0.046876,           0.0053967,             0.94436,             0.92047,               0.957,             0.74144,            0.024748,            0.027619,           0.0021602,            0.002311,            0.002311,            0.002311
                 235,            0.031948,            0.050058,           0.0053972,             0.94882,             0.91631,             0.95606,             0.74084,            0.024586,             0.02753,           0.0021736,            0.002278,            0.002278,            0.002278
                 236,            0.030652,            0.046623,            0.005426,             0.94609,             0.91822,             0.95523,             0.74424,            0.024391,            0.027425,           0.0021803,            0.002245,            0.002245,            0.002245
                 237,            0.031138,            0.047593,           0.0052535,              0.9532,             0.91514,             0.95681,             0.74276,             0.02448,            0.027539,            0.002176,            0.002212,            0.002212,            0.002212
                 238,            0.031293,            0.047981,           0.0056139,             0.94016,             0.92476,             0.95412,             0.73694,            0.024512,             0.02767,           0.0021783,            0.002179,            0.002179,            0.002179
                 239,            0.030594,            0.046755,           0.0049281,             0.95672,               0.913,             0.95503,             0.74296,             0.02426,            0.027612,           0.0021646,            0.002146,            0.002146,            0.002146
                 240,            0.030448,            0.044463,           0.0053761,             0.95689,             0.91305,             0.95624,             0.74094,            0.024399,            0.027723,           0.0021637,            0.002113,            0.002113,            0.002113
                 241,            0.030616,            0.046966,           0.0050411,             0.95784,             0.90999,             0.95471,             0.74407,            0.024357,              0.0276,           0.0021548,             0.00208,             0.00208,             0.00208
                 242,            0.030699,            0.047582,           0.0052527,             0.94901,              0.9167,             0.95644,             0.74938,            0.024272,            0.027431,           0.0021567,            0.002047,            0.002047,            0.002047
                 243,              0.0299,            0.047453,           0.0055316,             0.95025,             0.91609,             0.95579,             0.74962,            0.024282,            0.027419,           0.0021426,            0.002014,            0.002014,            0.002014
                 244,            0.030924,            0.044904,           0.0051695,             0.95258,             0.91389,             0.95527,             0.74626,            0.024452,             0.02754,           0.0021408,            0.001981,            0.001981,            0.001981
                 245,            0.031088,            0.047685,           0.0053104,             0.93354,              0.9276,             0.95277,             0.74694,            0.024281,             0.02728,           0.0021315,            0.001948,            0.001948,            0.001948
                 246,             0.03095,            0.048353,           0.0055361,             0.93614,             0.92567,             0.95309,              0.7423,            0.024292,            0.027234,           0.0021357,            0.001915,            0.001915,            0.001915
                 247,            0.030972,            0.047547,           0.0051389,             0.93099,             0.93239,             0.95314,             0.74604,            0.024144,            0.027119,           0.0021198,            0.001882,            0.001882,            0.001882
                 248,            0.030506,            0.047256,           0.0048716,             0.94093,             0.92827,              0.9545,             0.74251,            0.024108,            0.026997,           0.0020996,            0.001849,            0.001849,            0.001849
                 249,            0.030444,            0.047007,           0.0051601,             0.94428,             0.92561,             0.95427,             0.74838,            0.024012,            0.026836,           0.0020908,            0.001816,            0.001816,            0.001816
                 250,            0.030487,             0.04637,            0.005035,             0.94263,              0.9241,             0.95523,                0.75,            0.024035,            0.026968,           0.0020972,            0.001783,            0.001783,            0.001783
                 251,            0.030552,            0.048817,           0.0049769,             0.94149,             0.92517,             0.95507,             0.74798,            0.023969,              0.0269,           0.0021038,             0.00175,             0.00175,             0.00175
                 252,            0.030928,            0.045442,           0.0051382,             0.94306,             0.92458,              0.9543,             0.75247,            0.024009,             0.02704,           0.0021008,            0.001717,            0.001717,            0.001717
                 253,            0.030263,            0.045183,           0.0051635,             0.93572,             0.92288,             0.95418,             0.75172,             0.02397,            0.026762,           0.0020859,            0.001684,            0.001684,            0.001684
                 254,            0.030518,            0.047751,           0.0047244,             0.94242,             0.92259,             0.95672,             0.74942,            0.024024,            0.026781,           0.0020832,            0.001651,            0.001651,            0.001651
                 255,            0.030553,            0.047996,           0.0049596,              0.9433,             0.92243,             0.95696,             0.75142,            0.023972,            0.026864,           0.0020744,            0.001618,            0.001618,            0.001618
                 256,            0.030114,            0.045778,           0.0050194,             0.94325,             0.93042,             0.95663,             0.74761,            0.023931,            0.026761,           0.0020715,            0.001585,            0.001585,            0.001585
                 257,            0.031002,            0.048295,           0.0054453,             0.94103,             0.93421,             0.95566,             0.74972,            0.023851,            0.026677,           0.0020789,            0.001552,            0.001552,            0.001552
                 258,            0.030195,            0.046961,           0.0049437,             0.94679,             0.93041,             0.95624,             0.75047,            0.023773,            0.026631,           0.0020774,            0.001519,            0.001519,            0.001519
                 259,            0.029365,            0.045788,           0.0051121,             0.96002,             0.92363,             0.95771,             0.75039,            0.023825,             0.02667,           0.0020763,            0.001486,            0.001486,            0.001486
                 260,            0.029684,            0.044886,           0.0048709,             0.94687,             0.92333,             0.95772,             0.74849,            0.023786,            0.026608,            0.002075,            0.001453,            0.001453,            0.001453
                 261,            0.029675,            0.045115,           0.0049891,             0.94613,             0.92666,             0.95601,             0.75254,            0.023804,            0.026531,           0.0020613,             0.00142,             0.00142,             0.00142
                 262,            0.029942,            0.044533,           0.0047953,             0.94714,             0.92941,              0.9561,             0.75019,            0.023775,            0.026605,           0.0020567,            0.001387,            0.001387,            0.001387
                 263,            0.030308,            0.046012,           0.0050494,              0.9497,             0.92346,             0.95841,             0.75263,            0.023723,            0.026505,           0.0020542,            0.001354,            0.001354,            0.001354
                 264,            0.029729,             0.04439,           0.0048664,             0.95356,             0.92343,             0.95869,             0.75907,            0.023621,            0.026335,           0.0020373,            0.001321,            0.001321,            0.001321
                 265,             0.03005,            0.045545,           0.0047934,             0.95963,             0.91743,             0.95806,             0.75452,            0.023575,            0.026418,           0.0020231,            0.001288,            0.001288,            0.001288
                 266,            0.029274,            0.046381,           0.0046967,             0.94821,             0.92801,             0.95762,              0.7552,            0.023526,            0.026292,           0.0020205,            0.001255,            0.001255,            0.001255
                 267,            0.029258,             0.04465,           0.0046493,             0.95897,              0.9193,              0.9588,             0.76094,            0.023519,            0.026216,            0.002021,            0.001222,            0.001222,            0.001222
                 268,            0.029549,            0.046981,           0.0050133,             0.96233,             0.91676,             0.95921,             0.76208,            0.023408,            0.026123,           0.0020171,            0.001189,            0.001189,            0.001189
                 269,            0.029374,            0.044522,           0.0049549,             0.95987,             0.91325,             0.95885,              0.7617,            0.023487,            0.026294,           0.0020217,            0.001156,            0.001156,            0.001156
                 270,            0.029999,             0.04723,           0.0049331,             0.95946,             0.91587,             0.95891,             0.76648,            0.023347,            0.026175,           0.0020179,            0.001123,            0.001123,            0.001123
                 271,            0.029868,            0.046435,            0.004843,              0.9552,             0.91816,             0.96005,              0.7625,            0.023381,            0.026215,           0.0020121,             0.00109,             0.00109,             0.00109
                 272,            0.029448,            0.045071,           0.0047145,             0.95311,             0.92682,              0.9623,              0.7642,             0.02328,            0.026144,           0.0020084,            0.001057,            0.001057,            0.001057
                 273,            0.029919,            0.042822,           0.0047516,             0.95546,             0.92349,             0.96087,             0.76453,             0.02331,            0.026098,             0.00201,            0.001024,            0.001024,            0.001024
                 274,            0.029466,             0.04476,           0.0049701,             0.94392,             0.93139,             0.95554,             0.76354,            0.023203,            0.025903,           0.0020051,            0.000991,            0.000991,            0.000991
                 275,            0.029763,            0.045452,           0.0049615,             0.94547,             0.92698,             0.95653,             0.76807,            0.023202,            0.025885,           0.0019991,            0.000958,            0.000958,            0.000958
                 276,            0.029859,            0.045004,           0.0051133,             0.95479,             0.92298,             0.95859,             0.76632,            0.023236,            0.025969,           0.0019951,            0.000925,            0.000925,            0.000925
                 277,            0.029143,            0.044846,           0.0047848,                0.94,              0.9232,             0.95758,             0.76738,            0.023235,            0.025969,           0.0019921,            0.000892,            0.000892,            0.000892
                 278,            0.029444,            0.047271,           0.0049193,             0.95448,             0.92232,             0.96033,             0.76618,            0.023146,            0.025877,           0.0019921,            0.000859,            0.000859,            0.000859
                 279,            0.029183,            0.044227,           0.0046192,             0.95268,             0.92511,             0.96123,              0.7711,            0.023104,            0.025825,           0.0019891,            0.000826,            0.000826,            0.000826
                 280,            0.028508,            0.045281,           0.0046322,              0.9541,             0.92477,             0.96064,             0.77163,            0.023007,            0.025732,           0.0019877,            0.000793,            0.000793,            0.000793
                 281,            0.029165,             0.04742,            0.004817,              0.9394,             0.92529,             0.95856,             0.77143,            0.022983,            0.025636,           0.0019835,             0.00076,             0.00076,             0.00076
                 282,            0.029968,            0.046204,           0.0047931,             0.93819,             0.93313,             0.95812,             0.76645,            0.022966,            0.025696,           0.0019849,            0.000727,            0.000727,            0.000727
                 283,            0.029458,            0.044948,           0.0049171,             0.93887,             0.92948,             0.95685,             0.77013,             0.02296,            0.025595,            0.001982,            0.000694,            0.000694,            0.000694
                 284,            0.028739,            0.044684,           0.0047769,             0.93977,              0.9303,             0.95649,             0.77365,            0.022857,            0.025534,           0.0019748,            0.000661,            0.000661,            0.000661
                 285,            0.028625,            0.045447,           0.0047529,             0.95408,             0.92714,              0.9591,             0.77513,            0.022846,            0.025511,           0.0019774,            0.000628,            0.000628,            0.000628
                 286,            0.029701,            0.045024,           0.0048899,             0.94329,             0.92765,             0.95775,             0.77292,            0.022837,             0.02545,           0.0019797,            0.000595,            0.000595,            0.000595
                 287,            0.029215,            0.045668,           0.0049612,             0.94457,             0.92272,             0.95762,             0.77441,            0.022833,             0.02549,           0.0019826,            0.000562,            0.000562,            0.000562
                 288,            0.028733,            0.043803,           0.0050265,             0.94121,             0.93336,             0.95695,             0.77479,            0.022856,            0.025482,           0.0019781,            0.000529,            0.000529,            0.000529
                 289,            0.029266,             0.04561,           0.0044889,             0.93671,             0.93398,             0.95659,              0.7743,             0.02281,            0.025464,           0.0019762,            0.000496,            0.000496,            0.000496
                 290,            0.029211,            0.046212,           0.0049382,             0.93325,             0.93198,             0.95691,             0.77317,            0.022782,            0.025469,           0.0019774,            0.000463,            0.000463,            0.000463
                 291,            0.028794,            0.044723,           0.0046316,             0.93415,             0.93218,             0.95872,             0.77443,            0.022772,            0.025453,           0.0019744,             0.00043,             0.00043,             0.00043
                 292,             0.02876,            0.044314,           0.0044849,             0.93418,              0.9361,             0.95818,              0.7755,            0.022715,            0.025401,           0.0019686,            0.000397,            0.000397,            0.000397
                 293,            0.029029,             0.04552,           0.0050479,             0.93391,             0.93385,             0.95798,             0.77548,            0.022705,            0.025371,           0.0019669,            0.000364,            0.000364,            0.000364
                 294,            0.029019,            0.045265,           0.0047453,              0.9363,             0.93332,             0.95796,             0.77447,            0.022722,            0.025327,           0.0019669,            0.000331,            0.000331,            0.000331
                 295,            0.029546,             0.04529,           0.0048084,             0.93952,              0.9312,              0.9574,             0.77342,            0.022694,            0.025314,           0.0019658,            0.000298,            0.000298,            0.000298
                 296,            0.028177,            0.044094,           0.0041304,             0.93354,             0.93512,             0.95713,             0.77339,            0.022698,            0.025268,           0.0019613,            0.000265,            0.000265,            0.000265
                 297,            0.029528,              0.0445,           0.0043303,             0.93515,              0.9339,             0.95735,             0.77844,            0.022624,            0.025204,           0.0019606,            0.000232,            0.000232,            0.000232
                 298,            0.029243,            0.046045,           0.0050129,             0.93673,             0.93525,              0.9573,             0.77657,            0.022593,            0.025164,           0.0019607,            0.000199,            0.000199,            0.000199
                 299,            0.027859,            0.043212,           0.0043991,             0.93748,             0.93462,              0.9577,             0.78063,            0.022544,            0.025135,           0.0019583,            0.000166,            0.000166,            0.000166
