               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 103,            0.038121,            0.054116,           0.0077912,             0.91076,             0.87685,             0.94856,             0.64752,            0.032509,            0.029182,           0.0033847,            0.006634,            0.006634,            0.006634
                 104,             0.03716,            0.049629,           0.0074858,             0.91181,             0.88913,              0.9539,             0.68031,            0.030775,            0.028587,           0.0033624,            0.006601,            0.006601,            0.006601
                 105,            0.035831,            0.049241,           0.0070855,             0.91236,             0.89303,             0.95484,               0.699,            0.030086,            0.028488,           0.0033183,            0.006568,            0.006568,            0.006568
                 106,            0.035293,            0.049655,           0.0070247,             0.91164,             0.89258,             0.95493,             0.67407,            0.031609,            0.028709,           0.0032717,            0.006535,            0.006535,            0.006535
                 107,            0.036786,            0.049867,            0.007231,              0.9059,             0.89487,             0.95398,             0.67977,            0.030364,            0.028397,           0.0032507,            0.006502,            0.006502,            0.006502
                 108,            0.035818,            0.050434,           0.0066148,               0.929,             0.90531,             0.96279,             0.70916,            0.029181,            0.028101,           0.0032828,            0.006469,            0.006469,            0.006469
                 109,            0.035037,            0.050546,             0.00718,             0.92043,             0.91612,             0.96483,             0.70551,            0.030125,             0.02805,           0.0032511,            0.006436,            0.006436,            0.006436
                 110,            0.036471,            0.054861,           0.0072497,             0.92869,             0.91106,             0.96557,              0.7072,            0.029349,            0.028218,           0.0031874,            0.006403,            0.006403,            0.006403
                 111,            0.035487,            0.049082,           0.0069412,             0.92429,             0.90928,             0.96214,             0.69775,            0.030295,            0.028316,           0.0031793,             0.00637,             0.00637,             0.00637
                 112,             0.03574,            0.051363,           0.0071296,              0.9222,              0.9103,             0.96319,             0.70107,            0.029446,            0.028055,           0.0031692,            0.006337,            0.006337,            0.006337
                 113,            0.035091,            0.050637,           0.0066506,             0.92367,             0.90413,             0.96283,             0.69843,             0.02955,            0.028052,            0.003176,            0.006304,            0.006304,            0.006304
                 114,            0.035235,            0.051668,           0.0073765,             0.92586,             0.90839,             0.95715,             0.69961,             0.02958,            0.027906,           0.0031544,            0.006271,            0.006271,            0.006271
                 115,            0.035996,            0.049691,           0.0061742,              0.9321,              0.9048,             0.95792,             0.70146,            0.029443,            0.028137,           0.0031215,            0.006238,            0.006238,            0.006238
                 116,            0.035525,            0.048642,           0.0066741,             0.92915,             0.90372,             0.95681,             0.70487,            0.028855,            0.028085,           0.0030627,            0.006205,            0.006205,            0.006205
                 117,            0.035499,            0.051344,            0.006972,             0.93039,             0.90441,             0.95705,             0.70413,            0.029212,            0.027648,           0.0030552,            0.006172,            0.006172,            0.006172
                 118,            0.034489,            0.049125,           0.0070004,             0.92949,             0.90258,             0.95746,             0.70826,            0.028675,             0.02756,           0.0030307,            0.006139,            0.006139,            0.006139
                 119,            0.036484,            0.051508,           0.0070644,             0.90675,              0.8912,             0.94887,             0.67293,            0.030489,             0.02813,           0.0030226,            0.006106,            0.006106,            0.006106
                 120,            0.034905,            0.049443,           0.0072113,             0.90427,             0.91402,             0.96362,              0.7176,            0.028084,            0.027481,           0.0030307,            0.006073,            0.006073,            0.006073
                 121,              0.0358,            0.047385,           0.0069966,             0.93454,             0.90236,             0.95664,             0.70279,            0.028892,            0.027537,           0.0030076,             0.00604,             0.00604,             0.00604
                 122,            0.034613,            0.046464,           0.0063963,             0.93029,             0.90681,             0.96523,             0.70758,            0.028762,             0.02734,           0.0029969,            0.006007,            0.006007,            0.006007
                 123,            0.035764,            0.046035,           0.0065354,             0.93075,             0.90918,             0.96544,             0.70693,            0.028656,            0.027259,           0.0029819,            0.005974,            0.005974,            0.005974
                 124,            0.034804,             0.04906,            0.006551,             0.93137,             0.91195,             0.96339,             0.70988,            0.028765,            0.027601,           0.0029453,            0.005941,            0.005941,            0.005941
                 125,            0.035177,            0.048843,           0.0064004,             0.93643,             0.90531,             0.96474,             0.71907,            0.028448,            0.027474,           0.0029464,            0.005908,            0.005908,            0.005908
                 126,            0.034246,            0.047816,           0.0062487,             0.93921,             0.91422,             0.96661,             0.72404,            0.027582,            0.027024,           0.0029863,            0.005875,            0.005875,            0.005875
                 127,            0.034056,            0.048009,            0.005798,             0.93258,             0.91224,             0.96716,              0.7287,            0.027573,            0.027047,           0.0029954,            0.005842,            0.005842,            0.005842
                 128,            0.033968,            0.047956,           0.0067971,             0.91241,             0.92228,             0.96632,             0.72122,            0.028249,             0.02732,           0.0029889,            0.005809,            0.005809,            0.005809
                 129,            0.033998,            0.047599,           0.0063722,             0.89019,              0.9147,             0.96316,             0.71342,            0.029085,            0.027555,           0.0029782,            0.005776,            0.005776,            0.005776
                 130,            0.034614,            0.045273,           0.0065813,             0.89531,             0.91575,             0.96684,             0.71336,            0.028899,            0.027673,            0.002989,            0.005743,            0.005743,            0.005743
                 131,             0.03441,            0.052991,            0.006831,             0.91564,             0.89826,             0.96348,             0.71531,            0.028537,            0.027835,           0.0029969,             0.00571,             0.00571,             0.00571
                 132,            0.034095,            0.052475,            0.006914,             0.90568,             0.90707,             0.96308,              0.7079,            0.029493,             0.02789,           0.0029573,            0.005677,            0.005677,            0.005677
                 133,            0.034115,            0.049872,            0.006825,             0.88049,             0.93575,             0.96352,             0.72423,            0.028688,            0.027855,           0.0029036,            0.005644,            0.005644,            0.005644
                 134,            0.034645,            0.046091,           0.0062217,             0.89733,             0.93112,             0.96494,             0.71908,            0.028305,            0.027617,           0.0028629,            0.005611,            0.005611,            0.005611
                 135,            0.034547,            0.047433,           0.0069073,             0.89329,             0.92747,             0.96287,             0.71169,            0.028506,            0.027689,           0.0028357,            0.005578,            0.005578,            0.005578
                 136,            0.033439,            0.045465,           0.0062109,             0.89714,             0.92103,              0.9631,             0.71521,            0.028303,            0.027485,           0.0028436,            0.005545,            0.005545,            0.005545
                 137,            0.035547,            0.050437,           0.0060186,             0.89448,             0.93099,             0.95932,             0.69873,            0.028777,            0.027589,           0.0028406,            0.005512,            0.005512,            0.005512
                 138,            0.034212,            0.047504,           0.0065025,             0.90073,             0.92676,             0.95974,             0.71447,            0.028546,            0.027428,           0.0028441,            0.005479,            0.005479,            0.005479
                 139,            0.034682,            0.049874,           0.0069471,             0.90819,             0.92539,              0.9597,              0.7275,            0.027882,            0.027229,           0.0028327,            0.005446,            0.005446,            0.005446
                 140,            0.034082,            0.044322,           0.0065557,             0.89604,             0.92692,             0.95771,             0.73532,            0.027272,            0.026978,            0.002808,            0.005413,            0.005413,            0.005413
                 141,            0.032979,            0.045745,           0.0068233,             0.88888,              0.9309,             0.95791,              0.7195,            0.027811,            0.027125,           0.0027812,             0.00538,             0.00538,             0.00538
                 142,            0.033318,            0.044174,           0.0068061,             0.89998,             0.92767,             0.96373,             0.71971,            0.027999,            0.027035,           0.0027828,            0.005347,            0.005347,            0.005347
                 143,             0.03503,            0.049179,           0.0063498,             0.92416,             0.92835,             0.97064,              0.7145,            0.028463,            0.027166,           0.0027841,            0.005314,            0.005314,            0.005314
                 144,            0.033577,            0.049762,           0.0059589,             0.92385,             0.92724,             0.96604,             0.72296,            0.026952,            0.026566,           0.0028103,            0.005281,            0.005281,            0.005281
                 145,            0.033446,            0.047576,           0.0071654,              0.9177,             0.92422,              0.9653,             0.71438,            0.027237,            0.026361,           0.0028282,            0.005248,            0.005248,            0.005248
                 146,            0.033537,             0.04733,            0.006948,             0.93345,             0.91865,             0.96528,             0.73553,            0.026635,            0.026405,           0.0028212,            0.005215,            0.005215,            0.005215
                 147,            0.032868,            0.050828,           0.0061452,             0.94542,             0.91328,             0.96662,             0.72709,             0.02673,            0.026175,           0.0027969,            0.005182,            0.005182,            0.005182
                 148,            0.033043,            0.045067,           0.0067175,             0.91938,              0.9269,             0.96806,             0.72831,            0.027243,            0.026127,           0.0027942,            0.005149,            0.005149,            0.005149
                 149,            0.033175,            0.045272,           0.0057152,             0.91385,             0.92262,             0.96726,             0.73452,            0.027582,            0.026217,           0.0027565,            0.005116,            0.005116,            0.005116
                 150,            0.034089,            0.049114,           0.0061659,             0.93686,             0.90824,             0.96669,               0.737,            0.026828,            0.026048,           0.0027189,            0.005083,            0.005083,            0.005083
                 151,            0.034928,            0.049912,           0.0064567,             0.93574,             0.91402,              0.9676,             0.74008,            0.026802,            0.025977,           0.0026921,             0.00505,             0.00505,             0.00505
                 152,            0.032603,            0.044704,           0.0057595,             0.92736,             0.91976,             0.96879,             0.75479,            0.026901,            0.025939,           0.0026752,            0.005017,            0.005017,            0.005017
                 153,            0.034201,            0.048688,           0.0064027,             0.93798,              0.9084,             0.96783,             0.73413,             0.02738,            0.026085,           0.0026751,            0.004984,            0.004984,            0.004984
                 154,            0.033071,            0.045965,           0.0059767,             0.92957,             0.91653,             0.96725,             0.74325,            0.026998,            0.026036,           0.0026923,            0.004951,            0.004951,            0.004951
                 155,            0.032163,            0.044761,           0.0061636,             0.92054,             0.92265,             0.96481,             0.74191,            0.026837,            0.025883,           0.0027136,            0.004918,            0.004918,            0.004918
                 156,            0.033037,            0.047227,            0.005737,             0.91184,             0.92926,             0.96585,             0.74466,            0.026414,            0.025738,           0.0027055,            0.004885,            0.004885,            0.004885
                 157,             0.03219,            0.049368,           0.0062062,             0.91928,             0.92628,             0.96662,             0.71721,            0.027698,            0.026148,            0.002677,            0.004852,            0.004852,            0.004852
                 158,             0.03359,            0.048367,           0.0058794,             0.93187,             0.92292,             0.96926,             0.73746,            0.026885,            0.025998,            0.002671,            0.004819,            0.004819,            0.004819
                 159,            0.032361,            0.042849,           0.0058005,             0.92473,             0.92239,              0.9674,             0.73968,            0.026525,            0.025682,           0.0026368,            0.004786,            0.004786,            0.004786
                 160,            0.033333,             0.04774,           0.0059923,             0.90196,             0.93102,             0.96462,             0.73834,            0.026995,            0.026089,           0.0026299,            0.004753,            0.004753,            0.004753
